City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
335,naze,75,NG,1571081412,94,5.43,7.07,298.15,1.5
336,dicabisagan,65,PH,1571081412,87,17.08,122.42,297.2,3.9
337,verkhnyaya inta,100,RU,1571081412,98,65.99,60.32,275.5,2.55
338,mbour,40,SN,1571081412,83,14.41,-16.97,301.15,2.6
339,williston,90,US,1571081412,45,48.15,-103.62,283.15,6.2
340,haines junction,40,CA,1571081412,75,60.75,-137.51,266.2,2.827
341,det udom,89,TH,1571081412,83,14.9,105.08,298.15,3.6
342,brewster,90,US,1571081412,88,41.76,-70.08,290.93,2.6
343,fujin,0,CN,1571081412,51,47.24,132.03,272.3,4.734
344,uruzgan,8,AF,1571081412,49,32.93,66.63,277.8,0.252
345,tamandare,27,BR,1571081412,39,-8.28,-70.75,306.8,1.086
346,teahupoo,75,PF,1571081412,61,-17.83,-149.27,300.15,3.1
347,rorvik,20,NO,1571081412,93,64.86,11.24,276.15,2.1
348,cidreira,100,BR,1571081412,81,-30.17,-50.22,289.7,10.073
349,rio gallegos,0,AR,1571081412,22,-51.62,-69.22,292.15,5.7
350,brownsville,75,US,1571081412,55,25.91,-97.49,307.15,3.6
351,qasigiannguit,20,GL,1571081412,57,68.82,-51.19,266.15,4.1
352,chicama,40,PE,1571081412,72,-7.84,-79.15,292.15,4.6
353,porrentruy,2,CH,1571081412,77,47.42,7.08,291.48,1.5
354,ayagoz,59,KZ,1571081412,40,47.96,80.43,285.8,5.172
355,tutoia,20,BR,1571081412,74,-2.76,-42.27,302.15,9.3
356,salinas,1,US,1571081412,47,36.67,-121.66,294.26,1.322
357,kuala terengganu,75,MY,1571081412,94,5.33,103.14,298.15,1.0
358,nioro,70,GM,1571081412,71,13.79,-15.05,302.3,2.914
359,jaguarao,100,BR,1571081412,70,-32.57,-53.38,285.8,6.946
360,aginskoye,97,RU,1571081412,36,51.11,114.54,275.6,8.005
361,matagami,40,NG,1571081412,88,9.67,8.4,293.15,2.6
362,bathsheba,20,BB,1571081412,62,13.22,-59.52,303.15,8.2
363,saint-leu,75,RE,1571081412,73,-21.15,55.28,296.15,2.1
364,brookings,1,US,1571081412,57,44.31,-96.8,287.15,5.1
365,kailua,75,US,1571081412,69,21.39,-157.74,302.15,6.2
366,batagay-alyta,100,RU,1571081412,71,67.8,130.41,263.0,0.966
367,trelew,0,AR,1571081412,35,-43.25,-65.31,284.9,5.859
368,tambun,75,ID,1571081412,83,-6.26,107.07,299.82,2.1
369,coolum beach,14,AU,1571081412,95,-26.53,153.09,291.48,1.359
370,svarstad,73,NO,1571081412,93,59.4,9.97,280.37,1.234
371,puerto madryn,9,AR,1571081412,32,-42.77,-65.04,285.4,4.523
372,san lorenzo,40,HN,1571081412,94,13.43,-87.45,299.15,2.1
373,san cristobal,99,HN,1571081412,75,14.68,-86.92,297.1,1.938
374,pahrump,1,US,1571081412,8,36.21,-115.98,298.15,1.5
375,sabya,20,SA,1571081412,74,17.15,42.62,304.15,1.5
376,rocha,100,UY,1571081412,66,-34.48,-54.34,283.7,6.99
377,karibib,93,NA,1571081412,33,-21.94,15.86,294.7,6.179
378,nobeoka,0,JP,1571081412,91,32.66,131.66,285.9,1.905
379,muroto,19,JP,1571081412,84,33.37,134.14,288.9,2.387
380,yerbogachen,100,RU,1571081412,93,61.28,108.01,273.3,3.074
381,dali,65,CN,1571081412,66,34.79,109.94,283.0,10.347
382,los llanos de aridane,75,ES,1571081412,64,28.66,-17.92,295.15,4.1
